"Barcode","Area","AreaPerDay","InitialSize","MeanVariance","Round","Replicate","Clover","Rhizobium","NS","EW","n.stolons","weight","growth_per_day","EndSize","HasChangedColor","Measurements","HueRate","StartHue","TimeToGreen"
"1655","3476",780401.95,53037.4414285714,28011.3,3446.63675401497,1,1,"Ilona_0102","SM168C",16,42,4,21.71,0.4175,178616,TRUE,45,0.571938584676803,66.3031630852205,11
"1656","3477",75441.95,9331.79142857143,15478.9,3366.10342379808,1,1,"Clfin_0751","SM73",17,42,4,34.43,0.662115384615385,109423,TRUE,45,-0.117941635598337,65.2564135793692,21
"1657","3478",482690.7,43344.0057142857,11125.2,3305.02896812281,1,1,"Aearl_0749","SM164A",18,42,4,36.38,0.699615384615385,199244,TRUE,45,1.13553907638017,64.3501248841513,9
"1658","3479",258254.05,15771.1972972973,5145.9,2629.40711919991,1,2,"Aalon_0718","SM66",19,42,4,39.63,0.900681818181818,92183,TRUE,40,0.527940626560584,67.9546928961725,7
"1659","3480",510320,41913.8785714286,8632,3159.8891921155,1,1,"Aearl_0749","SM100",20,42,4,25.95,0.499038461538462,159276,TRUE,42,1.20869639925821,63.2439237033487,10
"1660","3481",581933.4,46625.4418918919,12668.3,1359.30569815225,1,2,"Borek_1059","SM42",1,43,4,32.93,0.645686274509804,194282,TRUE,47,0.965923703249502,59.5873798247286,7
"1661","3482",52649.05,6022.77837837838,3128.8,804.542647522042,1,2,"Aearl_0749","SM58",2,43,4,42.32,0.940444444444444,57073,TRUE,41,0.206332256315957,58.8251455588025,18
"1662","3483",1356322.25,68278.9662162162,37212,2545.57064980653,1,2,"Ctain_0636","SM105",3,43,4,22.98,0.522272727272727,191533,TRUE,40,0.694601282876376,66.16081783394,1
"1663","3484",394185.35,35741.2528571429,12863.1,1271.28387893507,1,1,"Banca_0315","SM60",4,43,4,28.87,0.555192307692308,195804,TRUE,45,1.51615793221249,60.2312382343342,9
"1664","3485",436990,34452.2785714286,19890.1,2502.73899642791,1,1,"Ancor_1057","SM167",5,43,4,36.25,0.697115384615385,161346,TRUE,45,0.439782717331959,63.4202146621868,13
"1665","3486",1146370.75,60000.222972973,39805.3,3815.66239276104,1,2,"Sster_0521","SM166A",6,43,4,26.02,0.619523809523809,185572,FALSE,38,0.281354204796386,70.043663028454,7
"1666","3487",1083783.75,68995.7142857143,28678,2049.32640802492,1,1,"Aoost_0954","SM111",7,43,4,52.75,1.01442307692308,208897.5,TRUE,45,1.38256920879336,63.7067777011769,9
"1667","3488",795528.75,51523.3418918919,15119.6,1346.37754894065,1,2,"Mrida_1057","SM42",8,43,4,45.18,0.885882352941176,216181,TRUE,47,0.877316082664915,59.890208380645,6
"1668","3489",387296.25,39458.3071428571,8696.6,1845.43338737215,1,1,"Aearl_0749","SM103",9,43,4,44.36,0.853076923076923,203284.5,TRUE,45,0.958198487844722,62.5050722072282,11
"1669","3490",367998.35,37947.0528571429,28979.4,2211.35020784325,1,1,"Aoost_0430","SM42",10,43,4,25.94,0.498846153846154,188799.5,TRUE,45,0.218415162636385,67.139767397559,13
"1670","3491",927676.55,62533.3942857143,37814.2,3173.4463651104,1,1,"Mrida_0210","SM69",11,43,4,51.26,0.985769230769231,216939,TRUE,45,1.08156019970452,62.3300582080923,8
"1671","3492",1017436.85,55897.1833333333,18927.3,3296.80509092298,1,2,"Ctain_0531","SM54",12,43,4,46.8,1.04,150706,FALSE,40,0.422479988176301,65.1956987946333,1
"1672","3493",806375.6,57784.8405405405,25334.3,2683.6864019714,1,2,"Aoost_0543","SM90",13,43,4,9.71,0.220681818181818,198947,TRUE,40,0.0837001157350459,68.1218267349974,9
"1673","3494",635831.8,43279.8728571429,17867.1,1832.20751692249,1,1,"Banca_0743","SM42",14,43,4,36.06,0.693461538461538,173980,TRUE,45,0.693093291103099,65.3130694288718,12
"1674","3495",432448.4,40590.4614285714,11939.2,1934.68812805904,1,1,"Aearl_0749","SM136A",15,43,4,7.25,0.139423076923077,209299,TRUE,45,1.1951911599314,63.1436543565872,9
"1675","3496",1063002.25,69376.2567567568,22785,3384.68883764736,1,2,"Banna_0733","SM42",16,43,4,59.87,1.17392156862745,236392.5,TRUE,47,0.756349121159631,61.84713209795,13
"1676","3497",1639292.65,95148.5783783784,16851.2,2835.13987028108,1,2,"Aearl_0749","SM25",17,43,4,22.83,0.507333333333333,240023,TRUE,41,0.475027640317013,67.7127111284615,1
"1677","3498",948557.35,67544.1279411765,25798.9,2315.46412203492,1,1,"Rbani_0215","SM154A",18,43,4,54.58,1.04961538461538,222792,TRUE,44,1.20876562184687,67.8747194055341,10
"1678","3499",363257,35151.1764705882,9865,2061.73208881762,1,1,"Aearl_0749","SM130A",19,43,4,42.54,0.818076923076923,202547,TRUE,44,1.17401818233785,62.7184467890432,10
"1679","3500",1404168.75,72797.2905405406,38772.9,3544.60624693171,1,2,"Banca_0743","SM77",20,43,4,57.38,1.30409090909091,203717.5,TRUE,40,0.512889239251861,69.6008267334263,22
"1680","3501",827382,58688.9857142857,25647.5,2296.64600913873,1,1,"Rling_0951","SM39",1,44,4,23.77,0.457115384615385,177699,TRUE,44,1.14582311924691,65.2406993826158,10
"1681","3502",85909.9,8873.62571428572,16467.9,1919.84927104894,1,1,"Borek_0309","SM161",2,44,4,51.73,0.994807692307692,102436,TRUE,45,-0.267771540656163,63.7279559364342,20
"1682","3503",482650.75,33947.9928571429,29581.5,2344.56911809007,1,1,"Banna_0844","MIX",3,44,4,19.23,0.369807692307692,146946,TRUE,45,0.370225241557724,69.8975548046342,14
"1683","3504",204455.5,13347.9357142857,30555,2150.64766154618,1,1,"Ctain_0951","SM49",4,44,4,53.29,1.02480769230769,90379,TRUE,45,-0.757365243624602,68.2469630715632,22
"1684","3505",1683501.75,80685.6013513513,68586.6,3763.86343989343,1,2,"Banna_0204","SM106",5,44,4,22.53,0.512045454545455,217982,TRUE,40,0.373050507073812,74.6676261311,22
"1685","3506",255970.45,25418.1057142857,23697.4,2819.11001265804,1,1,"Banca_0947","SM92",6,44,4,32.4,0.623076923076923,178246.5,TRUE,45,0.371588173904263,63.5728385874,12
"1686","3507",1975240.4,96197.8756756756,49697.7,2814.67488293772,1,2,"Mrida_1057","SM69",7,44,4,41.94,0.953181818181818,223908,TRUE,40,0.396360768149641,71.5036858682308,9
"1687","3508",1593266.3,91816.7783783784,26107.9,3837.15308276301,1,2,"Aearl_0749","SM3",8,44,4,42.3,0.94,230195,TRUE,41,0.341468393028767,71.2132523959025,20
"1688","3509",1585239.25,72226.0743243243,73975,2881.71760990911,1,2,"Rling_0951","SM103",9,44,4,67.81,1.54113636363636,214406,TRUE,40,0.317927776698292,78.478434920059,1
"1689","3510",881730.95,62280.2554054054,14963.1,3817.10600011093,1,2,"Aearl_0749","SM87",10,44,4,11.22,0.255,217719,TRUE,40,0.448831272699113,61.4584845790051,1
"1690","3511",1912355.2,105247.095833333,33384.6,2366.48139810047,1,2,"Aoost_0954","SM111",11,44,4,42.96,0.976363636363636,237031,TRUE,39,1.01376932084348,60.93358870965,2
"1691","3512",373354.8,35049.5657142857,9991.4,2596.15170074964,1,1,"Aearl_0749","SM153C",12,44,4,34.45,0.6625,211723,TRUE,45,0.90337906527349,63.2118071007897,10
"1692","3513",2086473.25,105873.057142857,40750,4292.93435057895,1,2,"Banna_0627","SM111",13,44,4,9.47,0.215227272727273,217584,TRUE,38,0.548790014634816,69.6733433802395,30
"1693","3514",273673.75,24739.2,20445,2658.18382482116,1,1,"Rbani_0320","SM42",14,44,4,14.35,0.275961538461538,169911,TRUE,45,0.0840694250062065,67.6441042025692,14
"1694","3515",676500.4,53369.0971428571,18052.1,2375.52850734873,1,1,"Ancor_0101","SM42",15,44,4,50.31,0.9675,213398,TRUE,45,0.954082250126833,64.0703258510795,10
"1695","3516",1680413.95,98670.1970588235,32030.6,4534.32977953612,1,2,"Aearl_0749","SM43",16,44,4,7.04,0.156444444444444,236171.5,TRUE,38,0.327208724918861,65.4317460015487,19
"1696","3517",952347.3,62146.8256756757,33650.9,3851.73812221106,1,2,"Banca_0109","SM107",17,44,4,35.96,0.817272727272727,225489.5,TRUE,40,0.441920336571607,66.0024604769921,22
"1697","3518",1736793.55,93447.6135135135,28759.1,2801.23239727321,1,2,"Clfin_0858","SM42",18,44,4,36.91,0.723725490196078,218989,TRUE,47,0.508384196006474,66.5252665493,1
"1698","3519",161625.3,15606.7073529412,6788.8,2617.57194486178,1,1,"Aearl_0749","SM149B",19,44,4,32.59,0.626730769230769,130994,TRUE,44,0.748371432101211,61.5326908148,9
"1699","3520",1710063.65,94770.3891891892,23812.7,4577.23388839612,1,2,"Aearl_0749","SM104",20,44,4,32.47,0.737954545454545,228152,TRUE,40,0.139615051851436,70.0592403215974,21
"1700","3521",936423.9,73612.0532258065,6411.7,3592.58772220103,1,1,"Mrida_0210","MIX",1,45,4,37.52,0.721538461538462,211092,TRUE,41,1.1042725546507,57.9299698023105,10
"1701","3522",114727.3,12904.4657142857,6254.8,1553.6386942439,1,1,"Aearl_0851","SM61",2,45,4,56.61,1.08865384615385,116117,TRUE,45,0.722755823477242,60.1343305514526,7
"1702","3523",57505.05,13316.7086956522,11142.8,2182.82134923455,1,1,"Banca_0214","MIX",3,45,4,35.27,0.678269230769231,87586,TRUE,33,0.533774652654085,66.0518776504029,17
"1703","3526",1123337.75,65723.186,40890.1,2805.82754573817,1,2,"Aearl_0749","SM111",6,45,4,34.25,0.778409090909091,224919,TRUE,26,0.58069542618983,73.4308842915,22
"1704","3527",204694,43983.8342105263,73852.1,2171.779152951,1,1,"Banna_0947","SM63",7,45,4,43.49,0.836346153846154,220254,FALSE,26,2.17064223147322,77.7054063512687,19
"1705","3528",568936.4,38805.0288461538,25579.9,1593.63684371211,1,2,"Lflex_0743","SM50",8,45,4,49.95,1.11,214106,TRUE,27,0.886877986253766,65.166465676925,23
"1706","3529",673956,49875.9357142857,17315.3,2715.24072332523,1,1,"Ilona_0742","SM136A",9,45,4,22.48,0.432307692307692,176456,TRUE,44,0.450543701912337,64.62964477445,12
"1707","3530",759382.4,58211.390625,55.1,2089.58212495815,1,1,"Ancor_0101","SM8",10,45,4,52.15,1.00288461538462,206553,NA,39,NA,63.166607565,13
"1708","3531",1807440.6,80847.7662162162,70231.3,3787.81663736657,1,2,"Rling_0306","SM88",11,45,4,29.33,0.666590909090909,202003,TRUE,40,0.303979509779073,74.2804246227436,31
"1709","3532",670225.3,51080.9014285714,10875.6,2358.09911556218,1,1,"Aalon_0617","SM42",12,45,4,22.67,0.435961538461539,176953,TRUE,45,0.779051846210093,62.15904657674,13
"1710","3533",381387.85,25285.4297297297,2843.2,1369.219356258,1,2,"Aalon_0718","MIX",13,45,4,38.97,0.764117647058823,145736,TRUE,47,1.16327806753302,58.2519044168878,6
"1711","3534",418389.45,34353.4378378378,10039.1,2430.08261270677,1,2,"Aearl_0749","SM153C",14,45,4,18.14,0.431904761904762,147478,FALSE,38,-0.249521758478895,72.9614559002539,19
"1712","3535",660408.6,47331.9742857143,14552.9,2481.6507214286,1,1,"Banna_0311","MIX",15,45,4,57.44,1.10461538461538,174651,TRUE,45,1.05990060792136,62.1320960021743,9
"1713","3536",917316.2,64664.9914285714,21370.4,2891.16111474596,1,1,"Lflex_0850","SM18",16,45,4,43.63,0.839038461538462,206887,TRUE,45,1.11868992516463,61.1730784655385,10
"1714","3537",2203011.3,103869.15,43169.9,2794.91348114445,1,2,"Lflex_0850","SM50",17,45,4,22.62,0.502666666666667,225403,FALSE,41,-0.0597190297956397,77.9002431766795,13
"1715","3538",377790.7,36038.7128571429,7055.2,1959.29657053235,1,1,"Aearl_0749","SM84",18,45,4,51.93,0.998653846153846,185681,TRUE,45,1.11004120492418,61.8307199612128,9
"1716","3539",1265127.15,75661.9216216216,20732.8,2267.40276491705,1,2,"Llanc_0538","MIX",19,45,4,25.52,0.500392156862745,211849,TRUE,47,0.413997069961691,67.7867648557,1
"1717","3540",387569.25,37918.1214285714,23089.5,2846.18186473046,1,1,"Banca_0846","SM127",20,45,4,12.9,0.248076923076923,188996,TRUE,45,0.419280160486095,60.7520859261974,12
"1718","3541",279045.2,30116.2193548387,12756.1,3530.34567857194,1,1,"Aearl_0749","SM143",1,46,4,44.05,0.847115384615385,182876,TRUE,39,0.794283799262279,61.5244525665632,10
"1719","3542",1551322.2,119054.540384615,22899.6,3216.37935767558,1,2,"Clfin_0961","SM152A",2,46,4,13.93,0.331666666666667,207928.5,TRUE,26,0.340362311045674,67.8268749048167,1
"1720","3543",177026.25,18147.3714285714,17112,2983.00408651277,1,1,"Aearl_0411","SM143",3,46,4,32.18,0.618846153846154,162514,TRUE,44,0.67452479656931,61.0699328763816,12
"1721","3544",1999889.7,124276.948333333,42451.1,3561.785912742,1,2,"Clfin_1063","SM81",4,46,4,53.78,1.22227272727273,231199,TRUE,33,0.501606878582246,71.8540832366028,8
"1722","3545",861700.9,56298.3681818182,32178.8,3296.49316912257,1,2,"Rbani_0536","SM42",5,46,4,32.27,0.632745098039216,194904.5,TRUE,37,0.625426881341665,65.67053668926,9
"1723","3546",350509.75,35261.652173913,1.7,3805.71683992589,1,1,"Ccyma_0102","SM19",6,46,4,14.93,0.287115384615385,130904,NA,31,NA,63.8031823746,30
"1724","3548",236270.5,16952.4456521739,3.7,1903.48497047648,1,1,"Mrida_0426","SM110",8,46,4,20.67,0.3975,27147,NA,31,NA,62.6588989579,10
"1725","3551",311414.35,19812.1310810811,11570.4,3235.942640325,1,2,"Aearl_1055","SM100",11,46,4,33.05,0.751136363636364,80658,TRUE,40,0.528640323699698,57.3301388288333,26
"1726","3552",557576.7,43770.9985714286,25007.3,1902.39663532494,1,1,"Sster_0750","SM98",12,46,4,38.55,0.741346153846154,192510,TRUE,45,1.00161231039897,65.7396418594371,10
"1727","3553",1317421,74858.3662162162,18993.2,3213.04777747745,1,2,"Ccyma_0420","MIX",13,46,4,36.07,0.707254901960784,218943,TRUE,47,0.991018760933475,59.8651993608878,5
"1728","3554",477069.5,41603.0642857143,14375.5,3466.43464229774,1,1,"Clfin_0320","SM59",14,46,4,16.95,0.325961538461538,181978,TRUE,45,0.582599212987853,69.4023332369486,14
"1729","3555",455817.5,26540.1648648649,11687.4,2627.59929910428,1,2,"Ancor_0421","SM42",15,46,4,23.57,0.462156862745098,136213,TRUE,47,0.408648624871802,65.6113017700098,32
"1730","3556",263974.5,29919.75,21469.3,2890.53744246395,1,1,"Kdike_0311","SM114",16,46,4,5.67,0.109038461538462,180961,TRUE,45,0.106022645536868,66.2510963189308,14
"1731","3557",340665.05,33966.2014285714,7503.3,2692.48708812302,1,1,"Aearl_0749","SM151A",17,46,4,46.08,0.886153846153846,178114,TRUE,45,1.07124756959089,63.7048170586923,8
"1732","3558",1801883.5,85335.6959459459,52668.1,3596.55908980234,1,2,"Kdike_0103","SM155A",18,46,4,45.93,1.09357142857143,213407,FALSE,38,0.0115474646619407,79.1860353048026,20
"1733","3559",247940.05,25347.0585714286,18498.9,2438.72329574177,1,1,"Aoost_0430","MIX",19,46,4,70.37,1.35326923076923,168015,TRUE,45,0.457543506031168,67.7868099569769,11
"1734","3560",1229046.25,89368.9848484848,18307.1,4649.37400078252,1,2,"Aearl_0749","SM150",20,46,4,35.51,0.84547619047619,222279,TRUE,34,-0.0924637028677437,70.4363264615868,17
"1735","3561",1062688.1,65533.8361111111,41135.4,3948.17989654915,1,2,"Llanc_0952","SM47",1,47,4,29.58,0.657333333333333,204364,TRUE,39,0.302257165216479,65.6400450374875,26
"1736","3562",1020466.25,59270.7847222222,21876.5,2680.78915242342,1,2,"Clfin_0320","SM59",2,47,4,58.9,1.30888888888889,175420,FALSE,39,0.122306357970864,72.0298563008075,20
"1737","3563",692151.4,38462.2819444445,12058.7,1765.44076786124,1,2,"Ctain_0109","SM61",3,47,4,67.79,1.54068181818182,123438,TRUE,38,0.484893134626448,67.7031191576243,1
"1738","3564",277270.5,29513.734375,18102.4,2238.14937949149,1,1,"Rbani_0112","SM5",4,47,4,49.78,0.957307692307692,170883.5,TRUE,42,0.14760417708978,68.5161801061852,13
"1739","3565",154421.6,6350.9625,16651.7,1537.16867949144,1,1,"Mrida_0953","SM156",5,47,4,12.81,0.246346153846154,54555.5,TRUE,42,-0.0467522210403021,63.7228407728259,12
"1740","3566",716415.3,48890.1585714286,27007.1,2972.00865414059,1,1,"Sster_0105","SM69",6,47,4,21.37,0.410961538461538,168808,TRUE,45,0.380827096132615,66.8364300437949,14
"1741","3567",1409083.35,70225.6797297297,31786.7,3107.10790471214,1,2,"Borek_0309","MIX",7,47,4,17.64,0.345882352941176,197362,TRUE,47,0.460590033384354,65.7665692938857,1
"1742","3568",1581759.35,76731.8671428571,90374.3,4310.91458383361,1,2,"Sster_0643","SM98",8,47,4,63.26,1.43772727272727,210284,TRUE,38,0.00335635550655104,72.57148910664,21
"1743","3569",563025.35,45936.7814285714,27271.9,1810.59566636559,1,1,"Sster_0750","SM42",9,47,4,16.31,0.313653846153846,204786,TRUE,45,0.452431752886675,64.8885730514026,14
"1744","3570",1037479.6,55904.3472972973,23773.3,2603.24133165362,1,2,"Ctain_0317","SM113",10,47,4,13.48,0.306363636363636,151296,TRUE,40,0.561359031528151,65.400557373325,21
"1745","3571",1595678.65,82635.245945946,43303.3,2911.01640115209,1,2,"Aaran_0859","MIX",11,47,4,62.55,1.22647058823529,218359,TRUE,46,0.335316300492252,68.0426233386881,28
"1746","3572",1663441,77106.8716216216,76521,3390.47461260463,1,2,"Rbani_0320","SM53",12,47,4,15.18,0.337333333333333,215791.5,TRUE,41,0.606273024628003,75.178123226485,1
"1747","3573",1453484.95,80443.7891891892,28524.1,2004.93885057527,1,2,"Aalon_0101","SM17",13,47,4,25.44,0.565333333333333,234738,TRUE,41,0.821798747604742,64.80404539734,6
"1748","3574",115529.5,10388.7661290323,18275.5,1435.11617304816,1,1,"Aaran_1061","SM42",14,47,4,19.95,0.383653846153846,114878.5,TRUE,41,0.303444825377257,62.8817966343444,12
"1749","3575",277656.1,26027.414516129,16616.3,2228.81290870976,1,1,"Banca_0947","SM27",15,47,4,29.55,0.568269230769231,156269,TRUE,41,0.741245605747519,62.6905093245667,7
"1750","3576",615373.1,55719.5293103448,18503.1,2883.64986220343,1,2,"Aaran_0534","SM30",16,47,4,42.66,0.948,187659,TRUE,33,0.575026007917461,62.6613626214333,3
"1751","3577",1795030.55,127882.001851852,24058.7,2749.1726432998,1,2,"Mrida_0851","SM42",17,47,4,2.15,0.042156862745098,229333.5,TRUE,36,1.18332981210834,60.3175178840636,2
"1752","3579",233363.5,26119.41,12067.5,1663.83678002492,1,1,"Lflex_0203","SM157B",19,47,4,17.27,0.332115384615385,106342,TRUE,31,0.317840336688351,65.1741820408645,10
"1753","3580",1512809.3,110767.316666667,39745.9,2608.46418095099,1,2,"Sster_0750","MIX",20,47,4,12.16,0.23843137254902,226544,TRUE,36,0.543883886039297,67.1853897947182,2
"1754","3581",380751.05,27815.80625,16226.7,4625.66476849655,1,1,"Lflex_0305","MIX",1,48,4,37.08,0.713076923076923,129151.5,TRUE,39,-0.053997293859464,61.156567993963,13
"1755","3582",469835.5,40473.453125,18438,3701.34771139713,1,1,"Aaran_1061","SM14",2,48,4,15.4,0.296153846153846,143435.5,TRUE,40,0.661817724256941,59.5811859241778,12
"1756","3583",264503.75,22524.5135135135,8943,3242.69552986854,1,2,"Aearl_0306","MIX",3,48,4,0.85,0.0166666666666667,180607,TRUE,45,0.516266052118604,62.867713258275,28
"1757","3584",505633.7,37649.4135135135,15209.4,3687.04579921969,1,2,"Mrida_0426","MIX",4,48,4,6.85,0.134313725490196,171055,TRUE,44,0.684007224073883,60.6516277836528,1
"1758","3585",1325623,74787.3333333333,42091,4640.52769133999,1,2,"Aoost_0751","SM148A",5,48,4,24.45,0.582142857142857,202126,TRUE,36,0.474600043794454,65.1678832600771,5
"1759","3586",118190.85,6945.86081081081,3596.3,1240.46924031169,1,2,"Aearl_0749","SM71",6,48,4,26.45,0.601136363636364,36216,TRUE,40,0.634109924870751,60.3880399167375,1
"1760","3587",508449.25,42544.2352941177,13702.5,3646.0508993105,1,1,"Sster_0105","SM120",7,48,4,28.54,0.548846153846154,183461,TRUE,44,0.398610408027213,64.9021542243718,13
"1761","3588",192471.5,21807.0571428571,12364,3454.35266158361,1,1,"Clfin_0637","SM42",8,48,4,64.86,1.24730769230769,164385.5,TRUE,44,0.0427720067977531,65.6046839414308,13
"1762","3589",455454.6,30999.05,11468.9,3526.48768023185,1,2,"Ilona_0742","SM55",9,48,4,17.29,0.384222222222222,137142,TRUE,41,0.603044474121649,60.3976547702875,22
"1763","3590",1470456.45,85606.9638888889,29638.1,4432.01491194655,1,2,"Banna_0627","SM101",10,48,4,58.08,1.32,229837,TRUE,39,0.329153762690092,69.3301965371675,22
"1764","3591",222461.5,20858.8951612903,16677.9,3573.54975244331,1,1,"Aearl_0749","NO",11,48,4,22.74,0.437307692307692,109195.5,TRUE,40,0.369092467443648,63.3093426712444,12
"1765","3592",27589.5,2990.33783783784,1410,841.824761521619,1,2,"Aearl_0749","SM63",12,48,4,19.47,0.4425,26103,TRUE,40,0.137685104433969,55.4351602435405,19
"1766","3593",55436.6,6036.48783783784,5049.3,1788.13896926392,1,2,"Banca_0214","SM42",13,48,4,17.42,0.34156862745098,59509,TRUE,47,0.386256141984649,60.2929748202595,14
"1767","3594",880374.05,53622.9675675676,15686.4,4336.02612342001,1,2,"Ccyma_0102","SM116",14,48,4,12.36,0.280909090909091,186482.5,TRUE,40,0.706078961317627,66.8552877721158,1
"1768","3595",401744.85,39775.6196428571,14890.9,4514.64998427147,1,1,"Banca_0109","SM27",15,48,4,8.8,0.169230769230769,175031.5,TRUE,35,0.755101287825292,68.5826271474556,12
"1769","3596",386106.35,43956.004,13589.4,3246.34685574598,1,1,"Ilona_0529","MIX",16,48,4,18.91,0.363653846153846,137056,TRUE,30,0.519347466765021,64.2629066793422,13
"1770","3597",2105477.65,139040.890384615,35355.8,4910.98135631102,1,2,"Ctain_0951","MIX",17,48,4,17.78,0.348627450980392,196459,TRUE,32,1.01396007204603,61.67576425535,2
"1771","3598",465961.7,50740.4,6048.1,3157.21725412694,1,2,"Aearl_0749","SM25",18,48,4,14.66,0.325777777777778,155035,TRUE,31,1.08431146448716,56.1172362981389,3
"1772","3599",2132358.2,125322.665384615,85859.6,5596.63585415709,1,2,"Clfin_0637","SM14",19,48,4,21.69,0.482,224279.5,TRUE,30,0.613117617546852,70.8990333632333,11
"1773","3600",357840.5,37452.98,14874.4,3122.20202789572,1,1,"Rling_0415","MIX",20,48,4,16.62,0.319615384615385,148538,TRUE,31,0.398829802294461,60.8219141007711,28
